timestamp,aqi,pm25,pm10,o3,no2,so2,co,dominentpol,temperature,humidity,wind_speed,pressure,visibility,clouds,weather_main,weather_description,hour,day_of_week,day_of_month,month,is_weekend,season,aqi_rolling_3h,pm25_rolling_3h,pm10_rolling_3h,aqi_rolling_6h,pm25_rolling_6h,pm10_rolling_6h,aqi_rolling_12h,pm25_rolling_12h,pm10_rolling_12h,aqi_rolling_24h,pm25_rolling_24h,pm10_rolling_24h,aqi_change_1h,aqi_change_3h,pm25_pm10_ratio,no2_o3_ratio,temp_humidity_interaction,wind_pm25_interaction
2026-04-25 12:44:52.823962,137.0,85.8,124.7,25.4,28.7,10.1,0.52,pm25,31.5,69.0,2.39,1011.0,10000,16.0,Clear,clear sky,12,5,25,4,1,1,126.66666666666667,80.40000000000002,115.69999999999997,137.16666666666666,81.25,122.09999999999998,119.75,70.90833333333333,106.38333333333333,130.5,77.80833333333334,118.52499999999999,29.0,-15.0,0.6880513176579686,1.1299212153574325,21.735,205.062
2026-04-25 13:44:52.823962,157.0,104.8,159.0,21.5,20.7,19.4,0.17,pm25,33.46,75.0,3.28,1009.0,10000,83.0,Clear,clear sky,13,5,25,4,1,1,134.0,88.86666666666667,129.39999999999998,137.33333333333334,84.38333333333334,123.40000000000002,124.58333333333333,74.70833333333333,112.77500000000002,132.45833333333334,79.44583333333334,120.85000000000001,20.0,22.0,0.6591194927099403,0.9627906528934579,25.095,343.74399999999997
2026-04-25 14:44:52.823962,173.0,103.6,156.7,2.5,25.3,5.3,0.5,pm25,34.74,65.0,3.2,999.0,10000,31.0,Clear,clear sky,14,5,25,4,1,1,155.66666666666666,98.06666666666666,146.79999999999998,143.66666666666666,89.23333333333333,130.76666666666668,130.0,78.23333333333333,117.95833333333333,135.16666666666666,80.64583333333333,122.37083333333334,16.0,65.0,0.6611359243067267,10.119995952001618,22.581,331.52
2026-04-25 15:44:52.823962,115.0,65.9,98.1,44.3,24.7,23.2,0.37,pm25,28.39,62.0,2.9,1020.0,10000,75.0,Clear,clear sky,15,5,25,4,1,1,148.33333333333334,91.43333333333334,137.9333333333333,137.5,85.91666666666667,126.81666666666666,131.83333333333334,79.20833333333333,118.7,133.83333333333334,79.875,121.11666666666667,-58.0,-22.0,0.67176349977815,0.5575620641633846,17.6018,191.11
2026-04-25 16:44:52.823962,152.0,80.2,115.4,36.2,34.5,13.4,0.37,pm25,31.54,54.0,2.27,1016.0,10000,41.0,Clear,clear sky,16,5,25,4,1,1,146.66666666666666,83.23333333333333,123.39999999999998,140.33333333333334,86.05,126.39999999999999,136.0,80.89999999999999,120.48333333333333,133.79166666666666,79.375,120.03333333333335,37.0,-5.0,0.6949739974438995,0.9530386477061147,17.031599999999997,182.054
2026-04-25 17:44:52.823962,166.0,101.7,146.4,28.9,24.7,23.4,0.26,pm25,29.45,67.0,2.08,1012.0,10000,29.0,Clear,clear sky,17,5,25,4,1,1,144.33333333333334,82.60000000000001,119.96666666666665,150.0,90.33333333333333,133.38333333333333,142.41666666666666,85.01666666666667,126.49166666666667,133.04166666666666,78.96666666666665,119.40833333333332,14.0,-7.0,0.6946721264025129,0.8546712507034169,19.731499999999997,211.536
2026-04-25 18:44:52.823962,143.0,88.3,146.6,35.7,15.5,11.6,0.75,pm25,26.67,68.0,5.12,1016.0,10000,34.0,Clear,clear sky,18,5,25,4,1,1,153.66666666666666,90.06666666666668,136.1333333333333,151.0,90.75,137.03333333333333,144.08333333333334,86.0,129.56666666666666,131.625,78.3125,118.77500000000002,-23.0,28.0,0.6023192319077815,0.43417365730606,18.1356,452.096
2026-04-25 19:44:52.823962,177.0,106.8,154.3,37.6,29.5,14.5,0.4,pm25,26.57,66.0,2.13,1017.0,10000,42.0,Clear,clear sky,19,5,25,4,1,1,162.0,98.93333333333334,149.1,154.33333333333334,91.08333333333333,136.25,145.83333333333334,87.73333333333333,129.82500000000002,130.875,77.94166666666668,117.3125,34.0,25.0,0.692158129020362,0.7845744472187647,17.5362,227.48399999999998
2026-04-25 20:44:52.823962,121.0,73.4,112.1,54.9,36.8,12.3,0.55,pm25,23.92,66.0,3.31,1025.0,10000,41.0,Clear,clear sky,20,5,25,4,1,1,147.0,89.5,137.66666666666666,145.66666666666666,86.05,128.81666666666666,144.66666666666666,87.64166666666667,129.79166666666666,129.75,77.35833333333333,116.0625,-56.0,-45.0,0.6547725186907002,0.6703096417065639,15.7872,242.95400000000004
2026-04-25 21:44:52.823962,105.0,55.1,66.9,29.4,21.3,16.7,0.41,pm25,22.32,57.0,0.64,1013.0,10000,22.0,Clear,clear sky,21,5,25,4,1,1,134.33333333333334,78.43333333333334,111.09999999999998,144.0,84.25,123.61666666666667,140.75,85.08333333333333,125.21666666666665,129.20833333333334,76.77083333333333,114.3125,-16.0,-38.0,0.8236173270012358,0.7244897712758581,12.7224,35.264
2026-04-25 22:44:52.823962,131.0,74.9,102.5,34.5,26.7,18.7,0.48,pm25,24.91,61.0,1.52,1015.0,10000,91.0,Clear,clear sky,22,5,25,4,1,1,119.0,67.8,93.83333333333331,140.5,83.36666666666666,121.46666666666665,140.41666666666666,84.70833333333333,123.93333333333332,129.54166666666666,76.575,113.48333333333333,26.0,-46.0,0.7307317001879835,0.7739130210459995,15.1951,113.84800000000001
2026-04-25 23:44:52.823962,121.0,77.4,121.9,40.5,34.3,10.5,0.79,pm25,23.93,70.0,3.87,1018.0,10000,82.0,Clear,clear sky,23,5,25,4,1,1,119.0,69.13333333333334,97.09999999999998,133.0,79.31666666666666,117.38333333333334,141.5,84.825,125.38333333333333,128.66666666666666,76.40416666666667,113.575,-10.0,0.0,0.6349466723958436,0.8469135593354676,16.750999999999998,299.538
2026-04-26 00:44:52.823962,126.0,70.9,108.5,31.8,39.0,17.9,0.53,pm25,27.53,61.0,3.31,1014.0,10000,8.0,Clear,clear sky,0,6,26,4,1,1,126.0,74.4,110.96666666666665,130.16666666666666,76.41666666666667,111.03333333333335,140.58333333333334,83.58333333333333,124.03333333333335,130.16666666666666,77.24583333333334,115.20833333333333,5.0,21.0,0.6534562151755188,1.2264150557731115,16.793300000000002,234.67900000000003
2026-04-26 01:44:52.823962,111.0,75.5,115.5,26.9,16.2,11.6,0.38,pm25,25.64,74.0,3.35,1011.0,10000,33.0,Clear,clear sky,1,6,26,4,1,1,119.33333333333333,74.60000000000001,115.3,119.16666666666667,71.2,104.56666666666666,136.75,81.14166666666667,120.40833333333335,130.66666666666666,77.925,116.59166666666665,-15.0,-20.0,0.6536796480200896,0.602230460883626,18.9736,252.925
2026-04-26 02:44:52.823962,109.0,67.4,110.4,43.7,27.8,21.2,0.52,pm25,25.39,67.0,4.4,1020.0,10000,75.0,Clear,clear sky,2,6,26,4,1,1,115.33333333333333,71.26666666666667,111.46666666666665,117.16666666666667,70.2,104.28333333333335,131.41666666666666,78.12500000000001,116.55000000000001,130.70833333333334,78.17916666666666,117.25416666666666,-2.0,-12.0,0.6105072408468547,0.6361555918499865,17.011300000000002,296.56000000000006
2026-04-26 03:44:52.823962,116.0,59.6,91.2,39.4,39.7,11.0,0.7,pm25,26.35,55.0,3.27,1018.0,10000,99.0,Clear,clear sky,3,6,26,4,1,1,112.0,67.5,105.69999999999999,119.0,70.95,108.33333333333333,131.5,77.60000000000001,115.97500000000001,131.66666666666666,78.40416666666667,117.33749999999999,7.0,-10.0,0.6535087647641583,1.0076141876240055,14.4925,194.892
2026-04-26 04:44:52.823962,120.0,74.0,120.6,26.7,22.5,14.0,0.6,pm25,26.83,67.0,4.44,1011.0,10000,24.0,Clear,clear sky,4,6,26,4,1,1,115.0,67.0,107.39999999999998,117.16666666666667,70.8,111.35000000000001,128.83333333333334,77.08333333333333,116.40833333333335,132.41666666666666,78.99166666666667,118.44583333333333,4.0,9.0,0.613598668212283,0.8426965976518128,17.9761,328.56
2026-04-26 05:44:52.823962,99.0,54.9,88.1,31.1,32.4,22.9,0.21,pm25,24.2,60.0,3.86,1014.0,10000,69.0,Clear,clear sky,5,6,26,4,1,1,111.66666666666667,62.833333333333336,99.96666666666664,113.5,67.05,105.71666666666668,123.25,73.18333333333334,111.55,132.83333333333334,79.1,119.02083333333333,-21.0,-10.0,0.6231554980345574,1.0418006095884047,14.52,211.914
2026-04-26 06:44:52.823962,127.0,71.8,104.6,30.2,24.5,11.5,0.63,pm25,27.53,60.0,2.52,1013.0,10000,6.0,Clear,clear sky,6,6,26,4,1,1,115.33333333333333,66.89999999999999,104.43333333333332,113.66666666666667,67.2,105.06666666666666,121.91666666666667,71.80833333333334,108.05000000000001,133.0,78.90416666666665,118.80833333333334,28.0,11.0,0.6864244676250051,0.8112582512828393,16.518,180.936
2026-04-26 07:44:52.823962,153.0,85.8,140.0,31.6,20.0,17.9,0.44,pm25,28.31,59.0,4.69,1014.0,10000,78.0,Clear,clear sky,7,6,26,4,1,1,126.33333333333333,70.83333333333333,110.89999999999998,120.66666666666667,68.91666666666667,109.15000000000002,119.91666666666667,70.05833333333332,106.85833333333335,132.875,78.89583333333333,118.34166666666668,26.0,33.0,0.6128571384795919,0.6329113723762223,16.7029,402.40200000000004
2026-04-26 08:44:52.823962,155.0,92.5,135.8,27.9,9.4,10.2,0.65,pm25,29.24,64.0,2.56,1012.0,10000,43.0,Clear,clear sky,8,6,26,4,1,1,145.0,83.36666666666666,126.8,128.33333333333334,73.10000000000001,113.38333333333333,122.75,71.64999999999999,108.83333333333333,133.70833333333334,79.64583333333333,119.3125,2.0,56.0,0.6811487431432346,0.33691755064811646,18.7136,236.8
2026-04-26 09:44:52.823962,168.0,109.2,165.3,30.8,35.6,16.7,0.59,pm25,30.96,73.0,3.22,1013.0,10000,58.0,Clear,clear sky,9,6,26,4,1,1,158.66666666666666,95.83333333333333,147.03333333333333,137.0,81.36666666666666,125.73333333333335,128.0,76.15833333333333,117.03333333333332,134.375,80.62083333333334,121.125,13.0,41.0,0.6606170558946336,1.1558441183167494,22.6008,351.624
2026-04-26 10:44:52.823962,125.0,80.9,123.9,13.9,28.1,8.3,0.59,pm25,29.89,71.0,3.39,1005.0,10000,21.0,Clear,clear sky,10,6,26,4,1,1,149.33333333333334,94.2,141.66666666666666,137.83333333333334,82.51666666666667,126.28333333333335,127.5,76.65833333333333,118.81666666666668,133.95833333333334,80.68333333333334,121.375,-43.0,-28.0,0.652945918862422,2.0215825883753533,21.2219,274.25100000000003
2026-04-26 11:44:52.823962,160.0,93.9,138.0,34.2,32.1,18.4,0.42,pm25,33.69,63.0,2.58,1015.0,10000,72.0,Clear,clear sky,11,6,26,4,1,1,151.0,94.66666666666667,142.39999999999998,148.0,89.01666666666667,134.6,130.75,78.03333333333335,120.15833333333335,136.125,81.42916666666667,122.77083333333333,35.0,5.0,0.6804347776780089,0.9385964637837292,21.2247,242.26200000000003
2026-04-26 12:44:52.823962,142.0,85.0,129.2,24.8,30.8,17.3,0.17,pm25,32.01,65.0,3.26,1010.0,10000,72.0,Clear,clear sky,12,6,26,4,1,1,142.33333333333334,86.60000000000001,130.36666666666665,150.5,91.21666666666665,138.70000000000002,132.08333333333334,79.20833333333333,121.88333333333334,136.33333333333334,81.39583333333333,122.95833333333333,-18.0,-26.0,0.6578947317500409,1.241935433792926,20.8065,277.09999999999997
2026-04-26 13:44:52.823962,125.0,71.2,91.4,25.4,19.6,13.5,0.16,pm25,30.21,61.0,0.68,1011.0,10000,32.0,Clear,clear sky,13,6,26,4,1,1,142.33333333333334,83.36666666666667,119.53333333333332,145.83333333333334,88.78333333333335,130.60000000000002,133.25,78.85,119.875,135.0,79.99583333333334,120.14166666666667,-17.0,0.0,0.7789934269256736,0.7716535129270271,18.4281,48.416000000000004
2026-04-26 14:44:52.823962,131.0,80.0,122.6,42.6,30.1,5.0,0.56,pm25,30.46,67.0,3.39,1019.0,10000,34.0,Clear,clear sky,14,6,26,4,1,1,132.66666666666666,78.73333333333333,114.39999999999998,141.83333333333334,86.7,128.4,135.08333333333334,79.89999999999999,120.89166666666667,133.25,79.0125,118.72083333333332,6.0,-29.0,0.6525285428015617,0.7065727533668368,20.4082,271.2
2026-04-26 15:44:52.823962,146.0,84.7,122.7,39.4,38.6,16.9,0.44,pm25,31.49,62.0,2.35,1018.0,10000,55.0,Clear,clear sky,15,6,26,4,1,1,134.0,78.63333333333334,112.2333333333333,138.16666666666666,82.61666666666667,121.3,137.58333333333334,81.99166666666666,123.51666666666665,134.54166666666666,79.79583333333333,119.74583333333334,15.0,4.0,0.6903015428663282,0.9796954066067157,19.523799999999998,199.04500000000002
2026-04-26 16:44:52.823962,140.0,86.3,133.7,36.5,15.6,18.8,0.59,pm25,30.3,67.0,3.64,1016.0,10000,67.0,Clear,clear sky,16,6,26,4,1,1,139.0,83.66666666666667,126.3333333333333,140.66666666666666,83.51666666666667,122.93333333333332,139.25,83.01666666666667,124.60833333333333,134.04166666666666,80.05,120.50833333333333,-6.0,15.0,0.6454749390764777,0.427397248564459,20.301000000000002,314.132
2026-04-26 17:44:52.823962,197.0,115.0,164.8,46.1,21.1,8.5,0.57,pm25,32.02,62.0,1.84,1021.0,10000,21.0,Clear,clear sky,17,6,26,4,1,1,161.0,95.33333333333333,140.39999999999998,146.83333333333334,87.03333333333335,127.39999999999999,147.41666666666666,88.02499999999999,131.0,135.33333333333334,80.60416666666667,121.27500000000002,57.0,66.0,0.6978155297462649,0.45770064083078876,19.852400000000003,211.60000000000002
2026-04-26 18:44:52.823962,154.0,98.5,155.8,28.5,19.6,11.1,0.57,pm25,27.63,71.0,4.21,1012.0,10000,21.0,Clear,clear sky,18,6,26,4,1,1,163.66666666666666,99.93333333333334,151.4333333333333,148.83333333333334,89.28333333333335,131.83333333333334,149.66666666666666,90.25,135.26666666666668,135.79166666666666,81.02916666666667,121.65833333333332,-43.0,8.0,0.6322207918342696,0.6877192741151132,19.6173,414.685
2026-04-26 19:44:52.823962,172.0,106.1,158.8,30.6,21.2,14.4,0.76,pm25,26.12,68.0,2.94,1013.0,10000,39.0,Clear,clear sky,19,6,26,4,1,1,174.33333333333334,106.53333333333332,159.79999999999998,156.66666666666666,95.10000000000001,143.06666666666666,151.25,91.94166666666666,136.83333333333334,135.58333333333334,81.0,121.84583333333335,18.0,32.0,0.6681360159437277,0.6928104348754759,17.7616,311.93399999999997
2026-04-26 20:44:52.823962,110.0,65.2,102.2,26.9,27.6,21.1,0.96,pm25,22.74,64.0,3.65,1011.0,10000,82.0,Clear,clear sky,20,6,26,4,1,1,145.33333333333334,89.93333333333332,138.9333333333333,153.16666666666666,92.63333333333333,139.66666666666669,147.5,89.66666666666667,134.03333333333333,135.125,80.65833333333335,121.43333333333334,-62.0,-87.0,0.6379647687087596,1.026022266690622,14.5536,237.98000000000002
2026-04-26 21:44:52.823962,126.0,76.0,117.3,31.8,39.8,17.6,0.34,pm25,24.4,65.0,3.5,1014.0,10000,55.0,Clear,clear sky,21,6,26,4,1,1,136.0,82.43333333333332,126.09999999999998,149.83333333333334,91.18333333333332,138.76666666666668,144.0,86.89999999999999,130.03333333333333,136.0,81.52916666666667,123.53333333333335,16.0,-28.0,0.6479113329248821,1.251572287686406,15.86,266.0
2026-04-26 22:44:52.823962,130.0,78.0,114.1,29.2,17.2,25.5,0.03,pm25,24.79,65.0,2.56,1013.0,10000,62.0,Clear,clear sky,22,6,26,4,1,1,122.0,73.06666666666666,111.19999999999997,148.16666666666666,89.8,135.50000000000003,144.41666666666666,86.65833333333335,129.21666666666667,135.95833333333334,81.65833333333335,124.01666666666667,4.0,-42.0,0.6836108616686165,0.5890410757177713,16.1135,199.68
2026-04-26 23:44:52.823962,110.0,64.6,81.4,29.4,19.1,16.0,0.47,pm25,22.73,64.0,0.68,1013.0,10000,61.0,Clear,clear sky,23,6,26,4,1,1,122.0,72.86666666666666,104.26666666666665,133.66666666666666,81.39999999999999,121.60000000000001,140.25,84.21666666666665,124.5,135.5,81.125,122.32916666666667,-20.0,0.0,0.7936117838622629,0.6496598418483047,14.5472,43.928
2026-04-27 00:44:52.823962,122.0,76.4,122.4,21.7,28.1,1.2,0.1,pm25,27.12,68.0,4.19,1009.0,10000,43.0,Clear,clear sky,0,0,27,4,0,1,120.66666666666667,73.0,105.96666666666664,128.33333333333334,77.71666666666667,116.03333333333332,138.58333333333334,83.5,123.93333333333334,135.33333333333334,81.35416666666667,122.90833333333335,12.0,-4.0,0.6241830014364134,1.2949308159018058,18.4416,320.11600000000004
2026-04-27 01:44:52.823962,106.0,68.0,102.9,26.7,19.2,13.9,0.7,pm25,25.0,70.0,3.15,1011.0,10000,32.0,Clear,clear sky,1,0,27,4,0,1,112.66666666666667,69.66666666666667,102.2333333333333,117.33333333333333,71.36666666666666,106.71666666666665,137.0,83.23333333333333,124.89166666666667,135.125,81.04166666666667,122.38333333333334,-16.0,-24.0,0.660835756454463,0.7191010966628802,17.5,214.2
2026-04-27 02:44:52.823962,92.0,53.5,79.9,19.5,26.6,11.3,0.62,pm25,23.28,63.0,2.93,1008.0,10000,8.0,Clear,clear sky,2,0,27,4,0,1,106.66666666666667,65.96666666666667,101.7333333333333,114.33333333333333,69.41666666666667,103.0,133.75,81.02499999999999,121.33333333333333,134.41666666666666,80.4625,121.1125,-14.0,-18.0,0.6695869753493495,1.36410249414859,14.666400000000001,156.755
2026-04-27 03:44:52.823962,89.0,49.2,82.7,42.2,12.3,21.2,0.38,pm25,22.88,61.0,4.33,1019.0,10000,99.0,Clear,clear sky,3,0,27,4,0,1,95.66666666666667,56.9,88.49999999999999,108.16666666666667,64.95,97.23333333333333,129.0,78.06666666666666,118.00000000000001,133.29166666666666,80.02916666666667,120.75833333333334,-3.0,-33.0,0.5949213954664886,0.29146918740594346,13.956799999999998,213.03600000000003
2026-04-27 04:44:52.823962,89.0,57.7,84.3,15.4,14.2,11.4,0.59,pm25,22.9,69.0,2.67,1006.0,10000,37.0,Clear,clear sky,4,0,27,4,0,1,90.0,53.46666666666667,82.29999999999997,101.33333333333333,61.56666666666666,92.26666666666667,124.75,75.68333333333334,113.88333333333334,132.0,79.35,119.24583333333334,0.0,-17.0,0.6844602528533779,0.9220778622027362,15.800999999999998,154.059
2026-04-27 05:44:52.823962,97.0,63.6,88.2,19.1,13.3,16.8,0.3,pm25,23.96,70.0,1.92,1008.0,10000,57.0,Clear,clear sky,5,0,27,4,0,1,91.66666666666667,56.833333333333336,85.06666666666665,99.16666666666667,61.4,93.39999999999999,116.41666666666667,71.4,107.50000000000001,131.91666666666666,79.7125,119.25,8.0,5.0,0.7210884271985439,0.6963350420766993,16.772000000000002,122.112
2026-04-27 06:44:52.823962,112.0,64.1,101.6,31.4,28.5,6.1,0.71,pm25,25.99,62.0,3.81,1014.0,10000,29.0,Clear,clear sky,6,0,27,4,0,1,99.33333333333333,61.79999999999999,91.36666666666663,97.5,59.35,89.93333333333334,112.91666666666667,68.53333333333333,102.98333333333333,131.29166666666666,79.39166666666667,119.125,15.0,23.0,0.6309055056013237,0.9076432831960738,16.113799999999998,244.22099999999998
2026-04-27 07:44:52.823962,171.0,106.2,143.0,40.1,11.3,21.7,0.73,pm25,29.87,68.0,0.56,1018.0,10000,59.0,Clear,clear sky,7,0,27,4,0,1,126.66666666666667,77.96666666666665,110.9333333333333,108.33333333333333,65.71666666666667,96.61666666666667,112.83333333333333,68.54166666666667,101.66666666666667,132.04166666666666,80.24166666666666,119.25,59.0,82.0,0.7426573374639347,0.28179550419462585,20.311600000000002,59.47200000000001
2026-04-27 08:44:52.823962,145.0,91.0,130.0,27.8,21.6,9.9,0.54,pm25,28.36,69.0,2.03,1012.0,10000,16.0,Clear,clear sky,8,0,27,4,0,1,142.66666666666666,87.10000000000001,124.86666666666663,117.16666666666667,71.96666666666667,104.96666666666665,115.75,70.69166666666666,103.98333333333333,131.625,80.17916666666666,119.00833333333333,-26.0,48.0,0.6999999946153846,0.7769783893173241,19.5684,184.73
2026-04-27 09:44:52.823962,177.0,110.2,169.4,23.6,25.1,16.1,0.68,pm25,31.66,69.0,3.62,1010.0,10000,99.0,Clear,clear sky,9,0,27,4,0,1,164.33333333333334,102.46666666666665,147.4666666666666,131.83333333333334,82.13333333333334,119.41666666666667,120.0,73.54166666666667,108.325,132.0,80.22083333333333,119.17916666666667,32.0,65.0,0.650531283054715,1.0635592769678273,21.845399999999998,398.92400000000004
2026-04-27 10:44:52.823962,137.0,87.9,127.7,22.1,27.3,17.9,0.7,pm25,31.15,70.0,2.37,1009.0,10000,90.0,Clear,clear sky,10,0,27,4,0,1,153.0,96.36666666666667,142.36666666666665,139.83333333333334,87.16666666666667,126.64999999999999,120.58333333333333,74.36666666666666,109.45833333333333,132.5,80.5125,119.33749999999999,-40.0,-34.0,0.6883320228008456,1.2352940617513999,21.805,208.32300000000004
2026-04-27 11:44:52.823962,105.0,60.6,88.1,17.1,4.1,17.9,0.39,pm25,28.16,63.0,2.58,1007.0,10000,52.0,Clear,clear sky,11,0,27,4,0,1,139.66666666666666,86.23333333333335,128.39999999999995,141.16666666666666,86.66666666666667,126.63333333333333,120.16666666666667,74.03333333333335,110.01666666666667,130.20833333333334,79.125,117.25833333333333,-32.0,-40.0,0.6878547027485279,0.2397660678499375,17.7408,156.348
2026-04-27 12:44:52.823962,123.0,71.3,119.6,18.7,33.0,14.6,0.21,pm25,30.13,62.0,4.9,1007.0,10000,2.0,Clear,clear sky,12,0,27,4,0,1,121.66666666666667,73.26666666666667,111.79999999999995,143.0,87.86666666666667,129.63333333333333,120.25,73.60833333333333,109.78333333333332,129.41666666666666,78.55416666666666,116.85833333333335,18.0,-54.0,0.5961538411692823,1.7647057879836476,18.6806,349.37
2026-04-27 13:44:52.823962,103.0,66.2,96.2,36.7,16.1,27.6,0.76,pm25,27.97,69.0,2.54,1016.0,10000,57.0,Clear,clear sky,13,0,27,4,0,1,110.33333333333333,66.03333333333335,101.29999999999995,131.66666666666666,81.2,121.83333333333333,120.0,73.45833333333333,109.22500000000001,128.5,78.34583333333333,117.05833333333334,-20.0,-34.0,0.6881496809963651,0.43869208613918026,19.2993,168.148
2026-04-27 14:44:52.823962,153.0,90.0,132.2,42.1,37.8,22.1,0.6,pm25,32.73,63.0,2.59,1019.0,10000,61.0,Clear,clear sky,14,0,27,4,0,1,126.33333333333333,75.83333333333333,115.99999999999996,133.0,81.03333333333333,122.19999999999999,125.08333333333333,76.5,113.58333333333333,129.41666666666666,78.7625,117.45833333333333,50.0,48.0,0.6807866816884518,0.8978622114522039,20.619899999999998,233.1
2026-04-27 15:44:52.823962,122.0,75.1,101.1,39.3,17.4,4.2,0.55,pm25,29.08,67.0,1.27,1018.0,10000,39.0,Clear,clear sky,15,0,27,4,0,1,126.0,77.10000000000001,109.8333333333333,123.83333333333333,75.18333333333334,110.81666666666666,127.83333333333333,78.65833333333333,115.11666666666666,128.41666666666666,78.3625,116.55833333333334,-31.0,-1.0,0.7428288749472911,0.442748080337199,19.4836,95.377
2026-04-27 16:44:52.823962,133.0,77.7,119.0,28.3,16.0,19.2,0.47,pm25,29.63,63.0,3.36,1012.0,10000,5.0,Clear,clear sky,16,0,27,4,0,1,136.0,80.93333333333334,117.43333333333328,123.16666666666667,73.48333333333333,109.36666666666667,131.5,80.325,118.00833333333333,128.125,78.00416666666666,115.94583333333334,11.0,30.0,0.6529411709836876,0.5653710047572083,18.6669,261.072
2026-04-27 17:44:52.823962,160.0,95.7,144.4,34.5,0.3,6.8,0.42,pm25,28.92,65.0,3.13,1015.0,10000,49.0,Clear,clear sky,17,0,27,4,0,1,138.33333333333334,82.83333333333333,121.49999999999996,132.33333333333334,79.33333333333333,118.75,136.75,83.0,122.69166666666666,126.58333333333333,77.2,115.09583333333332,27.0,7.0,0.6627423776818395,0.008695651921865163,18.798000000000002,299.541
2026-04-27 18:44:52.823962,171.0,109.2,183.9,32.0,15.2,15.1,0.68,pm25,29.04,72.0,6.01,1014.0,10000,50.0,Clear,clear sky,18,0,27,4,0,1,154.66666666666666,94.2,149.09999999999994,140.33333333333334,85.64999999999999,129.46666666666667,141.66666666666666,86.75833333333334,129.54999999999998,127.29166666666667,77.64583333333333,116.26666666666667,11.0,49.0,0.5938009755638881,0.47499998515625047,20.9088,656.292
2026-04-27 19:44:52.823962,117.0,80.3,115.4,32.0,19.5,23.8,0.51,pm25,21.53,75.0,2.23,1014.0,10000,69.0,Clear,clear sky,19,0,27,4,0,1,149.33333333333334,95.06666666666666,147.89999999999995,142.66666666666666,88.0,132.66666666666666,137.16666666666666,84.60000000000001,127.25,125.0,76.57083333333334,114.45833333333333,-54.0,-16.0,0.6958405485629068,0.6093749809570319,16.1475,179.069
2026-04-27 20:44:52.823962,124.0,84.6,116.9,33.6,31.6,16.4,0.11,pm25,24.23,75.0,1.51,1015.0,10000,81.0,Clear,clear sky,20,0,27,4,0,1,137.33333333333334,91.36666666666667,138.73333333333332,137.83333333333334,87.10000000000001,130.11666666666667,135.41666666666666,84.06666666666666,126.15833333333335,125.58333333333333,77.37916666666666,115.07083333333334,7.0,-36.0,0.7236954600197137,0.9404761624858285,18.1725,127.746
2026-04-27 21:44:52.823962,167.0,100.6,153.2,15.5,23.4,19.9,0.65,pm25,28.49,66.0,3.35,1006.0,10000,88.0,Clear,clear sky,21,0,27,4,0,1,136.0,88.5,128.49999999999997,145.33333333333334,91.35000000000001,138.79999999999998,134.58333333333334,83.26666666666667,124.80833333333332,127.29166666666667,78.40416666666667,116.56666666666666,43.0,-4.0,0.6566579591601961,1.5096773219563018,18.8034,337.01
2026-04-27 22:44:52.823962,151.0,85.1,135.3,16.5,29.3,14.5,0.05,pm25,26.92,59.0,4.15,1006.0,10000,41.0,Clear,clear sky,22,0,27,4,0,1,147.33333333333334,90.09999999999998,135.1333333333333,148.33333333333334,92.58333333333333,141.51666666666668,135.75,83.03333333333333,125.44166666666668,128.16666666666666,78.7,117.45,-16.0,34.0,0.628972648714171,1.775757468135911,15.882800000000001,353.165
2026-04-27 23:44:52.823962,136.0,75.2,86.5,18.9,30.0,21.0,0.61,pm25,25.4,59.0,0.93,1007.0,10000,78.0,Clear,clear sky,23,0,27,4,0,1,151.33333333333334,86.96666666666665,124.99999999999996,144.33333333333334,89.16666666666667,131.86666666666667,138.33333333333334,84.25,125.30833333333334,129.25,79.14166666666667,117.66250000000001,-15.0,12.0,0.8693641517992584,1.5873015033173807,14.985999999999999,69.936
2026-04-28 00:44:52.823962,103.0,58.1,82.0,32.1,34.1,11.1,0.76,pm25,24.66,61.0,2.22,1014.0,10000,33.0,Clear,clear sky,0,1,28,4,0,1,130.0,72.8,101.26666666666664,133.0,80.64999999999999,114.88333333333334,136.66666666666666,83.14999999999999,122.17500000000001,128.45833333333334,78.37916666666666,115.97916666666667,-33.0,-64.0,0.7085365767251638,1.062305262856534,15.0426,128.98200000000003
2026-04-28 01:44:52.823962,111.0,67.0,111.7,33.9,31.7,19.6,0.25,pm25,25.67,65.0,4.68,1015.0,10000,75.0,Clear,clear sky,1,1,28,4,0,1,116.66666666666667,66.76666666666667,93.39999999999996,132.0,78.43333333333334,114.26666666666667,137.33333333333334,83.21666666666665,123.46666666666665,128.66666666666666,78.33749999999999,116.34583333333332,8.0,-40.0,0.5998209436005287,0.9351032172535925,16.6855,313.56
2026-04-28 02:44:52.823962,89.0,45.2,72.2,30.7,19.1,10.5,0.5,pm25,22.95,57.0,3.67,1013.0,10000,20.0,Clear,clear sky,2,1,28,4,0,1,101.0,56.76666666666667,88.63333333333328,126.16666666666667,71.86666666666666,106.81666666666666,132.0,79.48333333333333,118.46666666666665,128.54166666666666,77.99166666666666,116.02500000000002,-22.0,-47.0,0.6260387724925378,0.6221498168680841,13.081499999999998,165.88400000000001
